Date,Open,High,Low,Close,Volume,Adj Close,return,vol_10,vol_20,rsi_14,macd,bb_pband,bb_width,atr_14,vix_close,vix_zscore,hmm_state,regime_desc
2008-07-03,4094.600098,4097.350098,3874.850098,3925.75,0,3925.75,-0.04180631386217951,0.4821092228613277,0.4033176914963889,31.175994706519546,-212.03457290602182,0.04600972242251773,21.451710004916542,151.75673324974463,36.2599983215332,1.7884700095132078,2,Neutral
2008-07-04,3926.649902,4033.5,3896.399902,4016.0,0,4016.0,0.022728966606501914,0.49706984373560154,0.4061643142924702,35.698790542471386,-209.84524691260685,0.17545383893916575,21.435664943470016,150.7098307319057,35.66999816894531,1.732494980543704,2,Neutral
2008-07-07,4002.0,4114.5,4002.0,4030.0,0,4030.0,0.0034799935691636496,0.4959815825371501,0.3910364084035685,36.39703883824706,-204.6217550726078,0.22079152657974813,21.92035013846325,147.98055710819816,37.290000915527344,2.0990448631240315,2,Neutral
2008-07-08,4028.699951,4028.699951,3896.050049,3988.550049,0,3988.550049,-0.010338607341835615,0.49228029468524903,0.3908371158164474,35.17901690038272,-201.50395265582756,0.2086857351324177,22.601226432500557,146.97837095761255,36.040000915527344,1.6502495473908525,2,Neutral
2008-07-09,3990.899902,4169.399902,3990.899902,4157.100098,0,4157.100098,0.041389970748011866,0.5383128892826929,0.4184422919587046,43.4642005776032,-183.31930066939458,0.3997873890733205,22.120650662637466,149.3977625320688,34.27000045776367,1.1082321795614292,2,Neutral
2008-07-10,4155.649902,4187.950195,4110.399902,4162.200195,0,4162.200195,0.0012260881226280188,0.5305618733360348,0.4179691571553204,43.69869860698976,-166.5761120228226,0.42232214813254876,21.378088432669873,144.26580042263535,32.16999816894531,0.49991361322026756,2,Neutral
2008-07-11,4166.0,4215.5,4014.449951,4049.0,0,4049.0,-0.02757389043737186,0.5048006160608208,0.4260454968024308,39.757005994328146,-160.59014089490665,0.31781677146672943,20.87572244715061,148.3218181781614,33.0099983215332,0.70287298973396,2,Neutral
2008-07-14,4047.449951,4118.100098,4004.25,4039.699951,0,4039.699951,-0.0022995173895407344,0.49069919620800756,0.4211560924940305,39.442232263617676,-154.8120746505865,0.32664824791391606,19.687378631248762,145.85955245114988,31.51000022888184,0.2536834417962077,2,Neutral
2008-07-15,4039.300049,4040.699951,3835.5,3861.100098,0,3861.100098,-0.04521827730651619,0.5109123098285868,0.43306987524056556,33.892533747871425,-162.76814122668247,0.12296031815675139,18.037250294594287,150.09815234749632,49.77000045776367,4.323404952324107,2,Neutral
2008-07-16,3861.550049,3920.050049,3790.199951,3816.699951,0,3816.699951,-0.011565980273827808,0.42833037504373045,0.43259151181531486,32.6621497759204,-170.68851119682358,0.07807395127932563,16.621815664495305,148.65186275124657,31.100000381469727,-0.03686733047078747,2,Neutral
2008-07-17,3823.149902,3968.75,3823.149902,3947.199951,0,3947.199951,0.03362029229895277,0.42403602834393334,0.45696174854811955,39.602284869207494,-164.5385046355741,0.27953221389571764,14.409218091689663,148.89459034044324,35.34000015258789,0.9321807652220765,2,Neutral
2008-07-18,3962.949951,4110.549805,3926.300049,4092.25,0,4092.25,0.036088486663234845,0.44821958930881783,0.46753306121249877,46.23512281374269,-146.27409667293705,0.5531212324501554,13.11250161919904,151.41995931612584,36.25,1.1108205073600137,2,Neutral
2008-07-21,4092.199951,4168.149902,4072.75,4159.5,0,4159.5,0.016299933699478398,0.45408202961106925,0.46840580735299986,49.02993822481598,-124.93276169738965,0.6986428560932092,12.515635174792816,147.4185266506883,40.47999954223633,2.021610590460515,2,Neutral
2008-07-22,4158.450195,4262.450195,4137.950195,4240.100098,0,4240.100098,0.01919200224226409,0.45369458106224875,0.46949017376769037,52.234694423932865,-100.35896993367078,0.8444366181209335,12.800684261132798,145.781489032782,35.54999923706055,0.8150228642079268,2,Neutral
2008-07-23,4246.700195,4491.549805,4246.700195,4476.799805,0,4476.799805,0.05432158494705603,0.48538367737657123,0.5050536722511874,60.157412547379316,-61.08027930473327,1.1587448749124714,15.08045321604249,153.32921888758327,37.77000045776367,1.2927548054954332,2,Neutral
2008-07-24,4476.200195,4539.450195,4385.850098,4433.549805,0,4433.549805,-0.009707888368095994,0.4923371593295051,0.5046904562111876,58.25600413279058,-33.06044728143752,1.0397782975094882,16.145513110755427,153.34856732418453,40.290000915527344,1.7907543076947237,2,Neutral
2008-07-25,4440.850098,4440.850098,4297.149902,4311.850098,0,4311.850098,-0.027833504475269145,0.49283899653425506,0.4903809368479454,53.16396501945582,-20.439068935191244,0.8269883816737642,16.83293430308058,152.6593979438856,42.290000915527344,2.0946259499385613,2,Neutral
2008-07-28,4282.25,4352.649902,4282.25,4332.100098,0,4332.100098,0.004685366432228709,0.49067304971627695,0.4809975839437961,53.886238658116824,-8.702216168929226,0.8209759530225577,17.518180646349045,146.7837196621795,54.060001373291016,3.8189351266009033,2,Neutral
2008-07-29,4332.200195,4332.200195,4159.149902,4189.850098,0,4189.850098,-0.03338747835957547,0.45792919372260943,0.47797238080478405,48.256486549303084,-10.755084045287731,0.605794579713307,16.92849283094536,148.65990347202384,61.72999954223633,4.191299925442972,2,Neutral
2008-07-30,4191.200195,4327.0,4191.200195,4313.549805,0,4313.549805,0.02909622861552709,0.45433667398024635,0.4574064445943504,52.867853669387024,-2.373108358158788,0.7599154972271365,17.377259096482167,147.83776050973643,51.720001220703125,2.476839513146129,2,Neutral
2008-07-31,4314.350098,4342.0,4285.549805,4332.950195,0,4332.950195,0.004487462570052391,0.4392321662873205,0.42622574223635595,53.56677628492366,5.7686200389725855,0.7598930521291628,17.204421646338623,141.31007725904098,39.060001373291016,0.6304208403891508,2,Neutral
2008-08-01,4331.600098,4422.950195,4235.700195,4413.549805,0,4413.549805,0.018430661763172432,0.41751250932653683,0.4241135317543354,56.45578907394399,18.511326332577482,0.8332625552723125,17.72495532462233,144.59150031196663,38.4900016784668,0.5360641327183566,2,Neutral
2008-08-04,4426.100098,4436.149902,4362.899902,4395.350098,0,4395.350098,-0.004132123896565804,0.41813267605735865,0.4252677966597982,55.614348172673644,26.832144365087515,0.778549120937035,17.98619702083496,139.49567886111188,40.2400016784668,0.7653977216330068,2,Neutral
2008-08-05,4395.799805,4515.149902,4376.0,4502.850098,0,4502.850098,0.024163365190084704,0.4233973331607152,0.4271047067647417,59.45804055512432,41.62102294480155,0.8745642809041895,18.47868559265301,139.47098051388963,35.65999984741211,0.10276744102234688,2,Neutral
2008-08-06,4506.25,4615.899902,4503.899902,4517.549805,0,4517.549805,0.003259216923942607,0.32685021049332535,0.40621089699155544,59.968536603747324,53.90606372441016,0.8512507144316777,19.39753320365918,137.58375362004037,34.91999816894531,-0.021454759700036838,2,Neutral
2008-08-07,4515.25,4580.149902,4493.700195,4523.850098,0,4523.850098,0.0013936545418482024,0.32146263239649053,0.4061952932794295,60.19985440893459,63.41936903351143,0.8226921217555813,20.16472389138518,133.9313217186089,35.66999816894531,0.0781461780827049,2,Neutral
2008-08-08,4518.350098,4546.350098,4464.0,4529.5,0,4529.5,0.0012481352587301999,0.2757505949405424,0.38883811925713985,60.42072620814705,70.60078994481864,0.7966461063707405,20.36170039335899,130.2469485958511,35.13999938964844,-0.01908638690947456,2,Neutral
2008-08-11,4529.350098,4625.200195,4529.350098,4620.399902,0,4620.399902,0.0198697020948978,0.2857364299171393,0.39081714877789964,63.892564113686454,82.67396614661448,0.8582150980062289,20.76400715952542,127.79003062471892,31.3700008392334,-0.5914115813540667,2,Neutral
2008-08-12,4620.950195,4649.850098,4525.75,4552.25,0,4552.25,-0.01485964399228758,0.22129085224645006,0.3500404926827704,59.66674894031602,85.75439445119355,0.7644252321882343,18.944770609979635,127.52646400866756,33.88999938964844,-0.23304142496072458,2,Neutral
2008-08-13,4548.049805,4572.649902,4497.25,4529.049805,0,4529.049805,-0.005109454807394598,0.19649556884259636,0.3459228087585441,58.2542158695823,85.33984956787299,0.731143218997676,15.67394558301626,123.8031381509056,34.7599983215332,-0.12335371521660428,2,Neutral
2008-08-14,4524.200195,4529.799805,4421.25,4430.700195,0,4430.700195,-0.0219545322930804,0.2383355048745383,0.3487538372018544,52.57236944652562,76.19697685794472,0.5633901440644767,12.858486689794205,122.71361435441231,35.2400016784668,-0.06783427876992404,2,Neutral
2008-08-19,4393.100098,4393.700195,4316.549805,4368.25,0,4368.25,-0.014195157892329904,0.23244374067169607,0.3362405712248066,49.285182957856996,63.183633944378016,0.4180911370998601,11.195346917571456,122.10195547195435,34.91999816894531,-0.13136005740896675,2,Neutral
2008-08-20,4365.450195,4434.899902,4365.450195,4415.75,0,4415.75,0.010815223816405003,0.2388830873796771,0.3339761636643199,51.75607580717548,56.05712728623439,0.4868780951519665,9.893401532904043,118.34108058110046,33.95000076293945,-0.2850249929468045,2,Neutral
2008-08-21,4416.200195,4418.549805,4271.299805,4283.850098,0,4283.850098,-0.030325534209902583,0.24406211312483095,0.34806947576948816,45.17426107328168,39.31292473314443,0.17052198969364288,9.593616791646209,120.40600339673612,36.54999923706055,0.09503117238993135,2,Neutral
2008-08-22,4283.850098,4337.0,4248.0,4327.450195,0,4327.450195,0.010126338204123878,0.2528347072018468,0.2875438065830529,47.54873782925828,29.224307396870245,0.29328276683261395,9.722769425010224,118.16271743982641,35.7599983215332,-0.04641371710102198,1,Strong Bull
2008-08-25,4317.950195,4398.799805,4317.950195,4335.350098,0,4335.350098,0.0018238687082050133,0.25311500102034895,0.28619287580378433,47.98828309390665,21.61727117731789,0.3252846091784421,9.854386637379925,115.49749547983876,45.11000061035156,1.3530714660684047,1,Strong Bull
2008-08-26,4335.200195,4345.049805,4283.299805,4337.5,0,4337.5,0.0004957775171353101,0.2526847109493848,0.26822372293685437,48.11571116785548,15.582494000434053,0.32561964448685615,9.757721970635941,111.65838865985027,33.900001525878906,-0.3958524557625558,1,Strong Bull
2008-08-27,4336.850098,4364.25,4282.649902,4292.100098,0,4292.100098,-0.010521998782070852,0.21432935520986812,0.2703469339582273,45.57635037984529,7.0551693404777325,0.22942961431269498,9.928364418743731,109.51136789843238,32.79999923706055,-0.5852810650805804,1,Strong Bull
2008-08-28,4290.75,4304.5,4201.850098,4214.0,0,4214.0,-0.018363831108909455,0.2184402380241002,0.250620441400522,41.51709985705679,-5.936391066501528,0.03848492291597307,9.714123845978705,109.02126319140152,33.310001373291016,-0.5249440330707671,1,Strong Bull
2008-08-29,4230.600098,4368.799805,4230.600098,4360.0,0,4360.0,0.03405974197894556,0.30349108387556795,0.25867761201656847,50.409009712442014,-4.400589207964913,0.3717438999787861,9.558205544858096,112.29115903487282,31.670000076293945,-0.7857159933919182,1,Strong Bull
2008-09-01,4356.100098,4365.0,4281.350098,4348.649902,0,4348.649902,-0.002606627790587943,0.2861371452605596,0.2584657493935922,49.77541365365322,-4.052597401897401,0.34215865313332705,9.50667827335203,110.24535496095335,31.280000686645508,-0.8424006963461346,1,Strong Bull
2008-09-02,4358.850098,4522.399902,4343.100098,4504.0,0,4504.0,0.03510046126703425,0.33028094654484513,0.27995663735898685,57.62597365379018,8.658829607436019,0.698160961514542,9.657933275721794,115.17781560659955,30.450000762939453,-0.9900071156890745,1,Strong Bull
2008-09-04,4512.950195,4514.600098,4419.450195,4447.75,0,4447.75,-0.012567540504641407,0.33572188471769016,0.2835910093823985,54.3154023359538,14.032069234606752,0.560224113628869,9.654032207096193,113.74725042041383,31.229999542236328,-0.865538441803052,1,Strong Bull
2008-09-05,4444.700195,4444.700195,4328.899902,4352.299805,0,4352.299805,-0.021693954135301556,0.31556181304981884,0.2797287713006131,49.15491627814193,10.467702170600205,0.35336659028250217,9.610883899804124,114.11173953324142,32.650001525878906,-0.631726004705157,1,Strong Bull
2008-09-08,4358.299805,4558.0,4358.299805,4482.299805,0,4482.299805,0.029431867841113714,0.3438099285754341,0.3005370217143967,55.3737534318258,17.926187209675845,0.6661888055363289,9.483853274435194,120.65377206658135,30.770000457763672,-0.9065423982648664,2,Neutral
2008-09-09,4485.149902,4497.5,4418.950195,4468.700195,0,4468.700195,-0.0030386818153122423,0.34534304261822013,0.30059961491490356,54.621111284592,22.480573411690784,0.6433818369780868,9.284595796216522,117.6463458475398,30.36000061035156,-0.9577664022907315,2,Neutral
2008-09-10,4467.5,4467.5,4382.350098,4400.25,0,4400.25,-0.01543622473130583,0.3576574990100444,0.30503072498539135,50.87306138670331,20.33222142282284,0.4916856953718675,8.958753765391457,115.41089950128699,32.119998931884766,-0.6798560813329559,2,Neutral
2008-09-11,4397.25,4399.299805,4272.75,4290.299805,0,4290.299805,-0.025304742378447726,0.3785833194945979,0.3053068694089694,45.4751586733587,9.646377711626883,0.2252120043670737,8.023645798291474,116.27440667976649,32.72999954223633,-0.591712783485219,2,Neutral
2008-09-12,4291.600098,4323.899902,4200.149902,4228.450195,0,4228.450195,-0.01452107335113922,0.37383778122176636,0.3051451453037345,42.72864392874316,-3.7695243152265903,0.08547898373868225,7.858736139858276,116.80837763121174,30.43000030517578,-0.9500603275495719,2,Neutral
2008-09-15,4231.950195,4237.25,3955.399902,4072.899902,0,4072.899902,-0.03748028938628891,0.3655783784586229,0.327927106720535,36.721753926814436,-26.64617150646245,-0.18642435011614703,9.218265553291321,128.59707194326805,33.119998931884766,-0.5169354109871062,2,Neutral
2008-09-16,4072.550049,4090.100098,3919.350098,4074.899902,0,4074.899902,0.000490930088681659,0.366904297415659,0.32244796605545917,36.844691398281846,-44.10626635422341,-0.057460201841631094,10.5776497923086,131.60799537589176,34.900001525878906,-0.23219531261774531,2,Neutral
2008-09-17,4074.800049,4116.700195,3974.600098,4008.25,0,4008.25,-0.016491445377937865,0.28547999938756674,0.32349472044459093,34.44316637710486,-62.599993629771234,-0.06802828373709316,12.410323224874853,132.35743120618525,33.9900016784668,-0.3696605039361398,2,Neutral
2008-09-18,4005.25,4050.100098,3799.550049,4038.149902,0,4038.149902,0.007431904947886438,0.3009370417177188,0.3216154286651853,36.44450345627056,-73.99081348805248,0.05722949065945779,13.42510998078347,140.7997610486006,39.560001373291016,0.49760878192806907,2,Neutral
2008-09-19,4040.800049,4262.649902,4040.800049,4245.25,0,4245.25,0.050014068809577275,0.41451548508963343,0.3600840746142539,48.23282472962772,-65.55123930877835,0.42009124093940153,13.465862003414747,146.77834954512915,39.119998931884766,0.4181938453295059,2,Neutral
2008-09-22,4248.950195,4303.25,4202.399902,4223.049805,0,4223.049805,-0.005243141213492735,0.3743472320866414,0.35822332150550135,47.221707063944386,-59.962970372780546,0.3910765401299508,13.527933301083678,143.49776014904847,37.970001220703125,0.2267366970139321,2,Neutral
2008-09-23,4223.899902,4224.700195,4117.899902,4126.899902,0,4126.899902,-0.023031073576577545,0.3833274528879318,0.36619705578144873,43.015764022949995,-62.57143602836277,0.24935389251032328,13.892304606768507,140.87651249554503,38.7400016784668,0.32799939357358254,2,Neutral
2008-09-24,4125.75,4207.950195,4115.850098,4161.25,0,4161.25,0.008289013852894492,0.38882879725879554,0.36807249098456823,44.90378696293909,-61.16186214566096,0.32356222615558516,14.04286931211825,137.39248281729184,35.61000061035156,-0.1728714794402466,2,Neutral
2008-09-25,4162.149902,4172.600098,4077.5,4110.549805,0,4110.549805,-0.012258717839615532,0.3755925202441714,0.36865233675492,42.657259065081874,-63.40495386553084,0.2599611473154534,14.416483362838465,134.37159818748526,34.09000015258789,-0.42294320448168465,2,Neutral
2008-09-26,4108.75,4110.700195,3970.350098,3985.25,0,3985.25,-0.030956746535863045,0.39661433154592635,0.37856985640909985,37.64471391877555,-74.43522437123465,0.10287577500743368,15.489321584967941,134.79863381695063,33.959999084472656,-0.4113826603979819,2,Neutral
2008-09-29,3990.199951,3997.550049,3777.300049,3850.050049,0,3850.050049,-0.0345138975761623,0.39023394809684814,0.36814895457240465,33.12205856466859,-93.01409080879512,-0.0058570141220608395,17.371183878002334,140.90230283002558,34.900001525878906,-0.2701538145103841,2,Neutral
2008-09-30,3848.699951,3966.850098,3715.050049,3921.199951,0,3921.199951,0.01831156895380261,0.4079102386766322,0.3782216989488456,37.38537650502259,-100.8344174500885,0.13731200935045362,18.277211035999848,148.82357041359518,37.18999862670898,0.10619419382692495,2,Neutral
2008-10-01,3921.850098,4000.5,3861.25,3950.75,0,3950.75,0.007507717397816835,0.40485616488000464,0.350951552393953,39.12117640585398,-103.45507495594347,0.20239446191921454,17.813876785896497,148.13974395548124,35.540000915527344,-0.1670667283855622,2,Neutral
2008-10-03,3953.550049,3969.550049,3804.850098,3818.300049,0,3818.300049,-0.03410012408720501,0.4321232986495226,0.3639290894807841,34.504045541223945,-114.89512949237269,0.0753969734183922,18.32443066027584,149.3226158872326,35.099998474121094,-0.22348328200038928,2,Neutral
2008-10-06,3817.300049,3820.850098,3581.600098,3602.350098,0,3602.350098,-0.05821887274230437,0.38061084647964977,0.4035841448613044,28.581241557333655,-139.77556569621447,-0.07847681279950285,21.09173782341822,155.74600046671597,33.75,-0.4430397422417947,2,Neutral
2008-10-07,3606.949951,3732.649902,3537.0,3606.600098,0,3606.600098,0.001179089985873366,0.38720047253365275,0.37920126318740155,28.84013019484067,-157.33686966564937,-0.00592879731806035,22.037331934289146,158.59627914766483,39.29999923706055,0.4800144324661862,2,Neutral
2008-10-08,3604.399902,3604.399902,3329.449951,3513.649902,0,3513.649902,-0.026110172143952778,0.389118953086002,0.381717977175949,26.571504232545294,-176.71754374237844,-0.03439868867006553,23.220060668256963,167.06441256568877,39.33000183105469,0.489144154681424,2,Neutral
2008-10-10,3502.050049,3502.050049,3198.949951,3279.949951,0,3279.949951,-0.06882719188131553,0.44272698062513405,0.4318117730360893,21.905794777178926,-208.5306885404725,-0.1369682503110194,26.80935450838443,177.60980816813958,39.33000183105469,0.502840751451393,2,Neutral
2008-10-13,3272.899902,3510.199951,3272.899902,3490.699951,0,3490.699951,0.062274111692679386,0.6198087937171662,0.5083781918632732,33.282913003700074,-214.26713317099666,0.10933313250113239,27.76643235722948,181.87339679898673,46.4900016784668,1.8538936630092082,2,Neutral
2008-10-14,3494.100098,3648.25,3491.5,3518.649902,0,3518.649902,0.007975090336640227,0.624902377785425,0.5121656616268638,34.64280683989324,-214.0900822100566,0.17147257846058553,28.34335150059365,180.13601481334481,46.4900016784668,2.394549465490652,2,Neutral
2008-10-15,3517.899902,3518.5,3324.550049,3338.399902,0,3338.399902,-0.05258574452766565,0.6488913448421585,0.525856634210019,30.34684528702958,-225.89051143199777,0.07222520445807151,30.705546138339685,181.13343182667737,46.06999969482422,2.527606092935005,2,Neutral
2008-10-16,3333.850098,3333.850098,3099.899902,3269.300049,0,3269.300049,-0.020915711236703497,0.6231272389393725,0.5257130195087644,28.86888146179855,-238.07385010523376,0.07642944153741572,33.12793208127405,185.23104383905755,47.810001373291016,2.7001671527274596,2,Neutral
2008-10-17,3269.050049,3335.949951,3046.600098,3074.350098,0,3074.350098,-0.06148238102615368,0.6395145057582942,0.5553525946914388,25.147712195178883,-260.4576716514416,0.010843029872300717,37.11152105791219,192.66810163626772,46.720001220703125,2.287085744964343,2,Neutral
2008-10-20,3108.199951,3238.399902,3058.949951,3122.800049,0,3122.800049,0.01563652227807668,0.667979711710831,0.5601506041142386,27.643912537391643,-271.16172182409537,0.10080158063749155,39.67460610065453,191.72394801939146,57.130001068115234,3.772461791663142,2,Neutral
